"","year","borough","desc","count"
"1365","2011","MANHATTAN","PROSTITUTION & RELATED OFFENSES",13
"1366","2011","MANHATTAN","RAPE",339
"1367","2011","MANHATTAN","ROBBERY",3659
"1368","2011","MANHATTAN","SEX CRIMES",1282
"1369","2011","MANHATTAN","THEFT-FRAUD",1576
"1370","2011","MANHATTAN","THEFT OF SERVICES",285
"1371","2011","MANHATTAN","UNAUTHORIZED USE OF A VEHICLE",155
"1372","2011","MANHATTAN","UNLAWFUL POSS. WEAP. ON SCHOOL",1
"1373","2011","MANHATTAN","VEHICLE AND TRAFFIC LAWS",1070
"1374","2011","QUEENS","",308
"1375","2011","QUEENS","ADMINISTRATIVE CODE",317
"1376","2011","QUEENS","ADMINISTRATIVE CODES",1
"1377","2011","QUEENS","ALCOHOLIC BEVERAGE CONTROL LAW",12
"1378","2011","QUEENS","ANTICIPATORY OFFENSES",2
"1379","2011","QUEENS","ARSON",217
"1380","2011","QUEENS","ASSAULT 3 & RELATED OFFENSES",10086
"1381","2011","QUEENS","BURGLAR'S TOOLS",55
"1382","2011","QUEENS","BURGLARY",4985
"1383","2011","QUEENS","CHILD ABANDONMENT/NON SUPPORT",8
"1384","2011","QUEENS","CRIMINAL MISCHIEF & RELATED OF",12332
"1385","2011","QUEENS","CRIMINAL TRESPASS",981
"1386","2011","QUEENS","DANGEROUS DRUGS",1983
"1387","2011","QUEENS","DANGEROUS WEAPONS",2557
"1388","2011","QUEENS","DISORDERLY CONDUCT",12
"1389","2011","QUEENS","ENDAN WELFARE INCOMP",1
"1390","2011","QUEENS","ESCAPE 3",1
"1391","2011","QUEENS","FELONY ASSAULT",3726
"1392","2011","QUEENS","FORGERY",881
"1393","2011","QUEENS","FRAUDS",532
"1394","2011","QUEENS","FRAUDULENT ACCOSTING",5
"1395","2011","QUEENS","GAMBLING",4
"1396","2011","QUEENS","GRAND LARCENY",7471
"1397","2011","QUEENS","GRAND LARCENY OF MOTOR VEHICLE",3110
"1398","2011","QUEENS","HARRASSMENT 2",11404
"1399","2011","QUEENS","HOMICIDE-NEGLIGENT-VEHICLE",3
"1400","2011","QUEENS","HOMICIDE-NEGLIGENT,UNCLASSIFIE",1
"1401","2011","QUEENS","INTOXICATED & IMPAIRED DRIVING",1363
"1402","2011","QUEENS","INTOXICATED/IMPAIRED DRIVING",2
"1403","2011","QUEENS","JOSTLING",1
"1404","2011","QUEENS","KIDNAPPING & RELATED OFFENSES",29
"1405","2011","QUEENS","LOITERING/GAMBLING (CARDS, DIC",1
"1406","2011","QUEENS","MISCELLANEOUS PENAL LAW",2541
"1407","2011","QUEENS","NEW YORK CITY HEALTH CODE",2
"1408","2011","QUEENS","NYS LAWS-UNCLASSIFIED FELONY",33
"1409","2011","QUEENS","OFF. AGNST PUB ORD SENSBLTY &",5649
"1410","2011","QUEENS","OFFENSES AGAINST PUBLIC ADMINI",1587
"1411","2011","QUEENS","OFFENSES AGAINST PUBLIC SAFETY",11
"1412","2011","QUEENS","OFFENSES AGAINST THE PERSON",170
"1413","2011","QUEENS","OFFENSES INVOLVING FRAUD",106
"1414","2011","QUEENS","OFFENSES RELATED TO CHILDREN",68
"1415","2011","QUEENS","OTHER OFFENSES RELATED TO THEF",179
"1416","2011","QUEENS","OTHER STATE LAWS",3
"1417","2011","QUEENS","OTHER STATE LAWS (NON PENAL LA",31
"1418","2011","QUEENS","OTHER TRAFFIC INFRACTION",1
"1419","2011","QUEENS","PETIT LARCENY",15803
"1420","2011","QUEENS","PETIT LARCENY OF MOTOR VEHICLE",17
"1421","2011","QUEENS","POSSESSION OF STOLEN PROPERTY",682
"1422","2011","QUEENS","PROSTITUTION & RELATED OFFENSES",10
"1423","2011","QUEENS","RAPE",325
"1424","2011","QUEENS","ROBBERY",4046
"1425","2011","QUEENS","SEX CRIMES",1488
"1426","2011","QUEENS","THEFT-FRAUD",1155
"1427","2011","QUEENS","UNAUTHORIZED USE OF A VEHICLE",422
"1428","2011","QUEENS","UNLAWFUL POSS. WEAP. ON SCHOOL",2
"1429","2011","QUEENS","VEHICLE AND TRAFFIC LAWS",1782
"1430","2011","STATEN ISLAND","",47
"1431","2011","STATEN ISLAND","ADMINISTRATIVE CODE",61
"1432","2011","STATEN ISLAND","ALCOHOLIC BEVERAGE CONTROL LAW",11
"1433","2011","STATEN ISLAND","ARSON",56
"1434","2011","STATEN ISLAND","ASSAULT 3 & RELATED OFFENSES",2235
"1435","2011","STATEN ISLAND","BURGLAR'S TOOLS",8
"1436","2011","STATEN ISLAND","BURGLARY",726
"1437","2011","STATEN ISLAND","CHILD ABANDONMENT/NON SUPPORT",1
"1438","2011","STATEN ISLAND","CRIMINAL MISCHIEF & RELATED OF",3190
"1439","2011","STATEN ISLAND","CRIMINAL TRESPASS",131
"1440","2011","STATEN ISLAND","DANGEROUS DRUGS",1302
"1441","2011","STATEN ISLAND","DANGEROUS WEAPONS",538
"1442","2011","STATEN ISLAND","FELONY ASSAULT",563
"1443","2011","STATEN ISLAND","FORGERY",133
"1444","2011","STATEN ISLAND","FRAUDS",289
"1445","2011","STATEN ISLAND","FRAUDULENT ACCOSTING",2
"1446","2011","STATEN ISLAND","GAMBLING",2
"1447","2011","STATEN ISLAND","GRAND LARCENY",974
"1448","2011","STATEN ISLAND","GRAND LARCENY OF MOTOR VEHICLE",333
"1449","2011","STATEN ISLAND","HARRASSMENT 2",4013
"1450","2011","STATEN ISLAND","HOMICIDE-NEGLIGENT-VEHICLE",1
"1451","2011","STATEN ISLAND","INTOXICATED & IMPAIRED DRIVING",572
"1452","2011","STATEN ISLAND","KIDNAPPING & RELATED OFFENSES",5
"1453","2011","STATEN ISLAND","MISCELLANEOUS PENAL LAW",361
"1454","2011","STATEN ISLAND","NYS LAWS-UNCLASSIFIED FELONY",26
"1455","2011","STATEN ISLAND","OFF. AGNST PUB ORD SENSBLTY &",1855
"1456","2011","STATEN ISLAND","OFFENSES AGAINST PUBLIC ADMINI",754
"1457","2011","STATEN ISLAND","OFFENSES AGAINST PUBLIC SAFETY",19
"1458","2011","STATEN ISLAND","OFFENSES AGAINST THE PERSON",46
"1459","2011","STATEN ISLAND","OFFENSES INVOLVING FRAUD",37
"1460","2011","STATEN ISLAND","OTHER OFFENSES RELATED TO THEF",41
"1461","2011","STATEN ISLAND","OTHER STATE LAWS (NON PENAL LA",51
"1462","2011","STATEN ISLAND","PETIT LARCENY",3466
"1463","2011","STATEN ISLAND","PETIT LARCENY OF MOTOR VEHICLE",3
"1464","2011","STATEN ISLAND","POSSESSION OF STOLEN PROPERTY",140
"1465","2011","STATEN ISLAND","PROSTITUTION & RELATED OFFENSES",1
"1466","2011","STATEN ISLAND","RAPE",61
"1467","2011","STATEN ISLAND","ROBBERY",399
"1468","2011","STATEN ISLAND","SEX CRIMES",175
"1469","2011","STATEN ISLAND","THEFT-FRAUD",378
"1470","2011","STATEN ISLAND","UNAUTHORIZED USE OF A VEHICLE",144
"1471","2011","STATEN ISLAND","VEHICLE AND TRAFFIC LAWS",152
"1472","2012","","ASSAULT 3 & RELATED OFFENSES",2
"1473","2012","","CRIMINAL MISCHIEF & RELATED OF",1
"1474","2012","","DANGEROUS DRUGS",1
"1475","2012","","FELONY ASSAULT",1
"1476","2012","","FORGERY",1
"1477","2012","","GRAND LARCENY",2
"1478","2012","","MURDER & NON-NEGL. MANSLAUGHTER",413
"1479","2012","","OTHER OFFENSES RELATED TO THEF",1
"1480","2012","","ROBBERY",1
"1481","2012","","THEFT OF SERVICES",1
"1482","2012","BRONX","",326
"1483","2012","BRONX","ADMINISTRATIVE CODE",246
"1484","2012","BRONX","ALCOHOLIC BEVERAGE CONTROL LAW",22
"1485","2012","BRONX","ANTICIPATORY OFFENSES",1
"1486","2012","BRONX","ARSON",323
"1487","2012","BRONX","ASSAULT 3 & RELATED OFFENSES",13520
"1488","2012","BRONX","BURGLAR'S TOOLS",18
"1489","2012","BRONX","BURGLARY",3164
"1490","2012","BRONX","CHILD ABANDONMENT/NON SUPPORT",7
"1491","2012","BRONX","CRIMINAL MISCHIEF & RELATED OF",9562
"1492","2012","BRONX","CRIMINAL TRESPASS",1341
"1493","2012","BRONX","DANGEROUS DRUGS",12594
"1494","2012","BRONX","DANGEROUS WEAPONS",3676
"1495","2012","BRONX","DISORDERLY CONDUCT",17
"1496","2012","BRONX","DISRUPTION OF A RELIGIOUS SERV",1
"1497","2012","BRONX","ENDAN WELFARE INCOMP",2
"1498","2012","BRONX","ESCAPE 3",4
"1499","2012","BRONX","FELONY ASSAULT",4892
"1500","2012","BRONX","FORGERY",654
"1501","2012","BRONX","FORTUNE TELLING",1
"1502","2012","BRONX","FRAUDS",565
"1503","2012","BRONX","FRAUDULENT ACCOSTING",4
"1504","2012","BRONX","GAMBLING",60
"1505","2012","BRONX","GRAND LARCENY",5639
"1506","2012","BRONX","GRAND LARCENY OF MOTOR VEHICLE",1635
"1507","2012","BRONX","HARRASSMENT 2",12019
"1508","2012","BRONX","HOMICIDE-NEGLIGENT-VEHICLE",3
"1509","2012","BRONX","HOMICIDE-NEGLIGENT,UNCLASSIFIE",2
"1510","2012","BRONX","INTOXICATED & IMPAIRED DRIVING",994
"1511","2012","BRONX","INTOXICATED/IMPAIRED DRIVING",2
"1512","2012","BRONX","JOSTLING",8
"1513","2012","BRONX","KIDNAPPING & RELATED OFFENSES",46
"1514","2012","BRONX","LOITERING/GAMBLING (CARDS, DIC",1
"1515","2012","BRONX","MISCELLANEOUS PENAL LAW",1847
"1516","2012","BRONX","NYS LAWS-UNCLASSIFIED FELONY",78
"1517","2012","BRONX","OFF. AGNST PUB ORD SENSBLTY &",5865
"1518","2012","BRONX","OFFENSES AGAINST MARRIAGE UNCL",1
"1519","2012","BRONX","OFFENSES AGAINST PUBLIC ADMINI",3062
"1520","2012","BRONX","OFFENSES AGAINST PUBLIC SAFETY",24
"1521","2012","BRONX","OFFENSES AGAINST THE PERSON",345
"1522","2012","BRONX","OFFENSES INVOLVING FRAUD",387
"1523","2012","BRONX","OFFENSES RELATED TO CHILDREN",12
"1524","2012","BRONX","OTHER OFFENSES RELATED TO THEF",209
"1525","2012","BRONX","OTHER STATE LAWS (NON PENAL LA",149
"1526","2012","BRONX","OTHER STATE LAWS (NON PENAL LAW)",3
"1527","2012","BRONX","PETIT LARCENY",14198
"1528","2012","BRONX","PETIT LARCENY OF MOTOR VEHICLE",8
"1529","2012","BRONX","POSSESSION OF STOLEN PROPERTY",571
"1530","2012","BRONX","PROSTITUTION & RELATED OFFENSES",29
"1531","2012","BRONX","RAPE",295
"1532","2012","BRONX","ROBBERY",4741
"1533","2012","BRONX","SEX CRIMES",1059
"1534","2012","BRONX","THEFT-FRAUD",1168
"1535","2012","BRONX","THEFT OF SERVICES",88
"1536","2012","BRONX","UNAUTHORIZED USE OF A VEHICLE",209
"1537","2012","BRONX","UNLAWFUL POSS. WEAP. ON SCHOOL",2
"1538","2012","BRONX","VEHICLE AND TRAFFIC LAWS",1206
"1539","2012","BROOKLYN","",422
"1540","2012","BROOKLYN","ADMINISTRATIVE CODE",398
"1541","2012","BROOKLYN","ADMINISTRATIVE CODES",1
"1542","2012","BROOKLYN","ALCOHOLIC BEVERAGE CONTROL LAW",29
"1543","2012","BROOKLYN","ANTICIPATORY OFFENSES",3
"1544","2012","BROOKLYN","ARSON",434
"1545","2012","BROOKLYN","ASSAULT 3 & RELATED OFFENSES",17496
"1546","2012","BROOKLYN","BURGLAR'S TOOLS",88
"1547","2012","BROOKLYN","BURGLARY",6842
"1548","2012","BROOKLYN","CHILD ABANDONMENT/NON SUPPORT",7
"1549","2012","BROOKLYN","CRIMINAL MISCHIEF & RELATED OF",15405
"1550","2012","BROOKLYN","CRIMINAL TRESPASS",1261
"1551","2012","BROOKLYN","DANGEROUS DRUGS",10744
"1552","2012","BROOKLYN","DANGEROUS WEAPONS",3518
"1553","2012","BROOKLYN","DISORDERLY CONDUCT",29
"1554","2012","BROOKLYN","ENDAN WELFARE INCOMP",6
"1555","2012","BROOKLYN","ESCAPE 3",2
"1556","2012","BROOKLYN","FELONY ASSAULT",6705
"1557","2012","BROOKLYN","FORGERY",1043
"1558","2012","BROOKLYN","FRAUDS",984
"1559","2012","BROOKLYN","FRAUDULENT ACCOSTING",28
"1560","2012","BROOKLYN","GAMBLING",48
"1561","2012","BROOKLYN","GRAND LARCENY",11904
"1562","2012","BROOKLYN","GRAND LARCENY OF MOTOR VEHICLE",2645
"1563","2012","BROOKLYN","HARRASSMENT 2",17745
"1564","2012","BROOKLYN","HOMICIDE-NEGLIGENT-VEHICLE",6
"1565","2012","BROOKLYN","HOMICIDE-NEGLIGENT,UNCLASSIFIE",5
"1566","2012","BROOKLYN","INTOXICATED & IMPAIRED DRIVING",2108
"1567","2012","BROOKLYN","INTOXICATED/IMPAIRED DRIVING",2
"1568","2012","BROOKLYN","JOSTLING",9
"1569","2012","BROOKLYN","KIDNAPPING & RELATED OFFENSES",74
"1570","2012","BROOKLYN","LOITERING/GAMBLING (CARDS, DIC",2
"1571","2012","BROOKLYN","MISCELLANEOUS PENAL LAW",5007
"1572","2012","BROOKLYN","NYS LAWS-UNCLASSIFIED FELONY",145
"1573","2012","BROOKLYN","OFF. AGNST PUB ORD SENSBLTY &",8299
"1574","2012","BROOKLYN","OFFENSES AGAINST PUBLIC ADMINI",2528
"1575","2012","BROOKLYN","OFFENSES AGAINST PUBLIC SAFETY",24
"1576","2012","BROOKLYN","OFFENSES AGAINST THE PERSON",336
"1577","2012","BROOKLYN","OFFENSES INVOLVING FRAUD",201
"1578","2012","BROOKLYN","OFFENSES RELATED TO CHILDREN",40
"1579","2012","BROOKLYN","OTHER OFFENSES RELATED TO THEF",301
"1580","2012","BROOKLYN","OTHER STATE LAWS",4
"1581","2012","BROOKLYN","OTHER STATE LAWS (NON PENAL LA",88
"1582","2012","BROOKLYN","OTHER TRAFFIC INFRACTION",1
"1583","2012","BROOKLYN","PETIT LARCENY",23461
"1584","2012","BROOKLYN","PETIT LARCENY OF MOTOR VEHICLE",27
"1585","2012","BROOKLYN","POSSESSION OF STOLEN PROPERTY",1011
"1586","2012","BROOKLYN","PROSTITUTION & RELATED OFFENSES",22
"1587","2012","BROOKLYN","RAPE",423
"1588","2012","BROOKLYN","ROBBERY",7266
"1589","2012","BROOKLYN","SEX CRIMES",1952
"1590","2012","BROOKLYN","THEFT-FRAUD",1562
"1591","2012","BROOKLYN","THEFT OF SERVICES",24
"1592","2012","BROOKLYN","UNAUTHORIZED USE OF A VEHICLE",431
"1593","2012","BROOKLYN","UNLAWFUL POSS. WEAP. ON SCHOOL",1
"1594","2012","BROOKLYN","VEHICLE AND TRAFFIC LAWS",1565
"1595","2012","MANHATTAN","",556
"1596","2012","MANHATTAN","ADMINISTRATIVE CODE",141
"1597","2012","MANHATTAN","ALCOHOLIC BEVERAGE CONTROL LAW",26
"1598","2012","MANHATTAN","ANTICIPATORY OFFENSES",2
"1599","2012","MANHATTAN","ARSON",204
"1600","2012","MANHATTAN","ASSAULT 3 & RELATED OFFENSES",10159
"1601","2012","MANHATTAN","BURGLAR'S TOOLS",117
"1602","2012","MANHATTAN","BURGLARY",3244
"1603","2012","MANHATTAN","CHILD ABANDONMENT/NON SUPPORT",4
"1604","2012","MANHATTAN","CRIMINAL MISCHIEF & RELATED OF",8581
"1605","2012","MANHATTAN","CRIMINAL TRESPASS",1964
"1606","2012","MANHATTAN","DANGEROUS DRUGS",8106
"1607","2012","MANHATTAN","DANGEROUS WEAPONS",2050
"1608","2012","MANHATTAN","DISORDERLY CONDUCT",43
"1609","2012","MANHATTAN","DISRUPTION OF A RELIGIOUS SERV",2
"1610","2012","MANHATTAN","ENDAN WELFARE INCOMP",4
"1611","2012","MANHATTAN","ESCAPE 3",3
"1612","2012","MANHATTAN","FELONY ASSAULT",3364
"1613","2012","MANHATTAN","FORGERY",1030
"1614","2012","MANHATTAN","FORTUNE TELLING",2
"1615","2012","MANHATTAN","FRAUDS",1102
"1616","2012","MANHATTAN","FRAUDULENT ACCOSTING",250
"1617","2012","MANHATTAN","GAMBLING",73
"1618","2012","MANHATTAN","GRAND LARCENY",16210
"1619","2012","MANHATTAN","GRAND LARCENY OF MOTOR VEHICLE",801
"1620","2012","MANHATTAN","HARRASSMENT 2",11557
"1621","2012","MANHATTAN","HOMICIDE-NEGLIGENT-VEHICLE",1
"1622","2012","MANHATTAN","HOMICIDE-NEGLIGENT,UNCLASSIFIE",3
"1623","2012","MANHATTAN","INTOXICATED & IMPAIRED DRIVING",1495
"1624","2012","MANHATTAN","JOSTLING",27
"1625","2012","MANHATTAN","KIDNAPPING & RELATED OFFENSES",37
"1626","2012","MANHATTAN","KIDNAPPING AND RELATED OFFENSES",1
"1627","2012","MANHATTAN","LOITERING",1
"1628","2012","MANHATTAN","LOITERING/GAMBLING (CARDS, DIC",4
"1629","2012","MANHATTAN","MISCELLANEOUS PENAL LAW",2100
"1630","2012","MANHATTAN","NEW YORK CITY HEALTH CODE",1
"1631","2012","MANHATTAN","NYS LAWS-UNCLASSIFIED FELONY",56
"1632","2012","MANHATTAN","OFF. AGNST PUB ORD SENSBLTY &",5957
"1633","2012","MANHATTAN","OFFENSES AGAINST PUBLIC ADMINI",2728
"1634","2012","MANHATTAN","OFFENSES AGAINST PUBLIC SAFETY",27
"1635","2012","MANHATTAN","OFFENSES AGAINST THE PERSON",310
"1636","2012","MANHATTAN","OFFENSES INVOLVING FRAUD",943
"1637","2012","MANHATTAN","OFFENSES RELATED TO CHILDREN",10
"1638","2012","MANHATTAN","OTHER OFFENSES RELATED TO THEF",313
"1639","2012","MANHATTAN","OTHER STATE LAWS",8
"1640","2012","MANHATTAN","OTHER STATE LAWS (NON PENAL LA",186
"1641","2012","MANHATTAN","PETIT LARCENY",26478
"1642","2012","MANHATTAN","PETIT LARCENY OF MOTOR VEHICLE",20
"1643","2012","MANHATTAN","POSSESSION OF STOLEN PROPERTY",981
"1644","2012","MANHATTAN","PROSTITUTION & RELATED OFFENSES",17
"1645","2012","MANHATTAN","RAPE",326
"1646","2012","MANHATTAN","ROBBERY",3581
"1647","2012","MANHATTAN","SEX CRIMES",1296
"1648","2012","MANHATTAN","THEFT-FRAUD",1765
"1649","2012","MANHATTAN","THEFT OF SERVICES",515
"1650","2012","MANHATTAN","UNAUTHORIZED USE OF A VEHICLE",170
"1651","2012","MANHATTAN","VEHICLE AND TRAFFIC LAWS",1116
"1652","2012","QUEENS","",309
"1653","2012","QUEENS","ADMINISTRATIVE CODE",317
"1654","2012","QUEENS","ADMINISTRATIVE CODES",3
"1655","2012","QUEENS","ALCOHOLIC BEVERAGE CONTROL LAW",8
"1656","2012","QUEENS","ANTICIPATORY OFFENSES",2
"1657","2012","QUEENS","ARSON",220
"1658","2012","QUEENS","ASSAULT 3 & RELATED OFFENSES",10703
"1659","2012","QUEENS","BURGLAR'S TOOLS",65
"1660","2012","QUEENS","BURGLARY",5306
"1661","2012","QUEENS","CHILD ABANDONMENT/NON SUPPORT",7
"1662","2012","QUEENS","CRIMINAL MISCHIEF & RELATED OF",11302
"1663","2012","QUEENS","CRIMINAL TRESPASS",1064
"1664","2012","QUEENS","DANGEROUS DRUGS",2055
"1665","2012","QUEENS","DANGEROUS WEAPONS",2386
"1666","2012","QUEENS","DISORDERLY CONDUCT",7
"1667","2012","QUEENS","DISRUPTION OF A RELIGIOUS SERV",1
"1668","2012","QUEENS","ENDAN WELFARE INCOMP",5
"1669","2012","QUEENS","ESCAPE 3",2
"1670","2012","QUEENS","FELONY ASSAULT",3904
"1671","2012","QUEENS","FORGERY",998
"1672","2012","QUEENS","FRAUDS",639
"1673","2012","QUEENS","FRAUDULENT ACCOSTING",14
"1674","2012","QUEENS","GAMBLING",9
"1675","2012","QUEENS","GRAND LARCENY",8063
"1676","2012","QUEENS","GRAND LARCENY OF MOTOR VEHICLE",2686
"1677","2012","QUEENS","HARRASSMENT 2",11605
"1678","2012","QUEENS","HOMICIDE-NEGLIGENT-VEHICLE",3
"1679","2012","QUEENS","HOMICIDE-NEGLIGENT,UNCLASSIFIE",5
"1680","2012","QUEENS","INTOXICATED & IMPAIRED DRIVING",1611
"1681","2012","QUEENS","INTOXICATED/IMPAIRED DRIVING",1
"1682","2012","QUEENS","JOSTLING",3
"1683","2012","QUEENS","KIDNAPPING & RELATED OFFENSES",39
"1684","2012","QUEENS","LOITERING",2
"1685","2012","QUEENS","LOITERING/GAMBLING (CARDS, DIC",2
"1686","2012","QUEENS","MISCELLANEOUS PENAL LAW",2717
"1687","2012","QUEENS","NYS LAWS-UNCLASSIFIED FELONY",33
"1688","2012","QUEENS","OFF. AGNST PUB ORD SENSBLTY &",5525
"1689","2012","QUEENS","OFFENSES AGAINST PUBLIC ADMINI",1589
"1690","2012","QUEENS","OFFENSES AGAINST PUBLIC SAFETY",19
"1691","2012","QUEENS","OFFENSES AGAINST THE PERSON",196
"1692","2012","QUEENS","OFFENSES INVOLVING FRAUD",110
"1693","2012","QUEENS","OFFENSES RELATED TO CHILDREN",119
"1694","2012","QUEENS","OTHER OFFENSES RELATED TO THEF",200
"1695","2012","QUEENS","OTHER STATE LAWS",8
"1696","2012","QUEENS","OTHER STATE LAWS (NON PENAL LA",17
"1697","2012","QUEENS","OTHER TRAFFIC INFRACTION",2
"1698","2012","QUEENS","PETIT LARCENY",15461
"1699","2012","QUEENS","PETIT LARCENY OF MOTOR VEHICLE",10
"1700","2012","QUEENS","POSSESSION OF STOLEN PROPERTY",703
"1701","2012","QUEENS","PROSTITUTION & RELATED OFFENSES",8
"1702","2012","QUEENS","RAPE",335
"1703","2012","QUEENS","ROBBERY",4139
"1704","2012","QUEENS","SEX CRIMES",1173
"1705","2012","QUEENS","THEFT-FRAUD",1285
"1706","2012","QUEENS","THEFT OF SERVICES",9
"1707","2012","QUEENS","UNAUTHORIZED USE OF A VEHICLE",470
"1708","2012","QUEENS","UNLAWFUL POSS. WEAP. ON SCHOOL",2
"1709","2012","QUEENS","VEHICLE AND TRAFFIC LAWS",1529
"1710","2012","STATEN ISLAND","",41
"1711","2012","STATEN ISLAND","ADMINISTRATIVE CODE",47
"1712","2012","STATEN ISLAND","ALCOHOLIC BEVERAGE CONTROL LAW",7
"1713","2012","STATEN ISLAND","ARSON",73
"1714","2012","STATEN ISLAND","ASSAULT 3 & RELATED OFFENSES",2620
"1715","2012","STATEN ISLAND","BURGLAR'S TOOLS",4
"1716","2012","STATEN ISLAND","BURGLARY",756
"1717","2012","STATEN ISLAND","CRIMINAL MISCHIEF & RELATED OF",2941
"1718","2012","STATEN ISLAND","CRIMINAL TRESPASS",165
"1719","2012","STATEN ISLAND","DANGEROUS DRUGS",1181
"1720","2012","STATEN ISLAND","DANGEROUS WEAPONS",463
"1721","2012","STATEN ISLAND","DISORDERLY CONDUCT",2
"1722","2012","STATEN ISLAND","FELONY ASSAULT",695
"1723","2012","STATEN ISLAND","FORGERY",92
"1724","2012","STATEN ISLAND","FRAUDS",240
"1725","2012","STATEN ISLAND","FRAUDULENT ACCOSTING",1
"1726","2012","STATEN ISLAND","GRAND LARCENY",1170
"1727","2012","STATEN ISLAND","GRAND LARCENY OF MOTOR VEHICLE",301
"1728","2012","STATEN ISLAND","HARRASSMENT 2",4103
"1729","2012","STATEN ISLAND","HOMICIDE-NEGLIGENT,UNCLASSIFIE",1
"1730","2012","STATEN ISLAND","INTOXICATED & IMPAIRED DRIVING",519
"1731","2012","STATEN ISLAND","KIDNAPPING & RELATED OFFENSES",4
"1732","2012","STATEN ISLAND","MISCELLANEOUS PENAL LAW",416
"1733","2012","STATEN ISLAND","NYS LAWS-UNCLASSIFIED FELONY",24
"1734","2012","STATEN ISLAND","OFF. AGNST PUB ORD SENSBLTY &",1778
"1735","2012","STATEN ISLAND","OFFENSES AGAINST PUBLIC ADMINI",811
"1736","2012","STATEN ISLAND","OFFENSES AGAINST PUBLIC SAFETY",11
"1737","2012","STATEN ISLAND","OFFENSES AGAINST THE PERSON",53
"1738","2012","STATEN ISLAND","OFFENSES INVOLVING FRAUD",35
"1739","2012","STATEN ISLAND","OFFENSES RELATED TO CHILDREN",1
"1740","2012","STATEN ISLAND","OTHER OFFENSES RELATED TO THEF",47
"1741","2012","STATEN ISLAND","OTHER STATE LAWS (NON PENAL LA",9
"1742","2012","STATEN ISLAND","PETIT LARCENY",3570
"1743","2012","STATEN ISLAND","PETIT LARCENY OF MOTOR VEHICLE",1
"1744","2012","STATEN ISLAND","POSSESSION OF STOLEN PROPERTY",118
"1745","2012","STATEN ISLAND","RAPE",45
"1746","2012","STATEN ISLAND","ROBBERY",445
"1747","2012","STATEN ISLAND","SEX CRIMES",172
"1748","2012","STATEN ISLAND","THEFT-FRAUD",374
"1749","2012","STATEN ISLAND","UNAUTHORIZED USE OF A VEHICLE",131
"1750","2012","STATEN ISLAND","VEHICLE AND TRAFFIC LAWS",154
"1751","2013","","ASSAULT 3 & RELATED OFFENSES",2
"1752","2013","","CRIMINAL MISCHIEF & RELATED OF",2
"1753","2013","","GRAND LARCENY",2
"1754","2013","","HARRASSMENT 2",1
"1755","2013","","JOSTLING",1
"1756","2013","","MURDER & NON-NEGL. MANSLAUGHTER",321
"1757","2013","","OFFENSES AGAINST PUBLIC ADMINI",1
"1758","2013","","ROBBERY",1
"1759","2013","BRONX","",311
"1760","2013","BRONX","ADMINISTRATIVE CODE",192
"1761","2013","BRONX","ALCOHOLIC BEVERAGE CONTROL LAW",21
"1762","2013","BRONX","ANTICIPATORY OFFENSES",1
"1763","2013","BRONX","ARSON",299
"1764","2013","BRONX","ASSAULT 3 & RELATED OFFENSES",13312
"1765","2013","BRONX","BURGLAR'S TOOLS",24
"1766","2013","BRONX","BURGLARY",2957
"1767","2013","BRONX","CHILD ABANDONMENT/NON SUPPORT",13
"1768","2013","BRONX","CRIMINAL MISCHIEF & RELATED OF",8952
"1769","2013","BRONX","CRIMINAL TRESPASS",882
"1770","2013","BRONX","DANGEROUS DRUGS",10381
"1771","2013","BRONX","DANGEROUS WEAPONS",3123
"1772","2013","BRONX","DISORDERLY CONDUCT",22
"1773","2013","BRONX","ENDAN WELFARE INCOMP",2
"1774","2013","BRONX","ESCAPE 3",1
"1775","2013","BRONX","FELONY ASSAULT",5508
"1776","2013","BRONX","FORGERY",733
"1777","2013","BRONX","FRAUDS",560
"1778","2013","BRONX","FRAUDULENT ACCOSTING",12
"1779","2013","BRONX","GAMBLING",25
"1780","2013","BRONX","GRAND LARCENY",6060
"1781","2013","BRONX","GRAND LARCENY OF MOTOR VEHICLE",1432
"1782","2013","BRONX","HARRASSMENT 2",12324
"1783","2013","BRONX","HOMICIDE-NEGLIGENT,UNCLASSIFIE",2
"1784","2013","BRONX","INTOXICATED & IMPAIRED DRIVING",1346
"1785","2013","BRONX","KIDNAPPING & RELATED OFFENSES",36
"1786","2013","BRONX","LOITERING/GAMBLING (CARDS, DIC",2
"1787","2013","BRONX","MISCELLANEOUS PENAL LAW",1962
"1788","2013","BRONX","NYS LAWS-UNCLASSIFIED FELONY",73
"1789","2013","BRONX","OFF. AGNST PUB ORD SENSBLTY &",5856
"1790","2013","BRONX","OFFENSES AGAINST PUBLIC ADMINI",3083
"1791","2013","BRONX","OFFENSES AGAINST PUBLIC SAFETY",42
"1792","2013","BRONX","OFFENSES AGAINST THE PERSON",381
"1793","2013","BRONX","OFFENSES INVOLVING FRAUD",359
"1794","2013","BRONX","OFFENSES RELATED TO CHILDREN",13
"1795","2013","BRONX","OTHER OFFENSES RELATED TO THEF",199
"1796","2013","BRONX","OTHER STATE LAWS (NON PENAL LA",148
"1797","2013","BRONX","OTHER TRAFFIC INFRACTION",1
"1798","2013","BRONX","PETIT LARCENY",14662
"1799","2013","BRONX","PETIT LARCENY OF MOTOR VEHICLE",10
